id,name,country,region,altitude_range,climate_notes,tea_types,cultivars
50b0b873-f5f2-4eec-b552-8800cb248282,Nantou County,Taiwan,Nantou,300-2000m,Central Taiwan mountains with diverse altitude zones,Da Hong Pao; English Breakfast; Ti Kuan Yin; Sencha; Matcha; Sheng; Darjeeling; Earl Grey,Shizu-7132; Yiwu Da Ye Zhong; Shi Da Cha; Wuyi Cai Cha; Mao Xie; Si Ji Chun; Ujihikari; Long Jing Qunti Zhong; Saemidori; Xing Ren Xiang; Okuhikari; Kirari 31; Okumidori; Chin Hsin; Inzatsu 131; Bei Dou; Hong Yun; Huang Guan Yin; Da Hong Pao; Zhi Lan Xiang; Anji Bai Cha; Tie Guan Yin; Fuding Da Bai; Kanayamidori; Shui Jin Gui; Cui Yu; Sofu; Shui Xian; Taiwanese Wild Tea; Qi Men Zhong; Tie Luo Han; Da Ye Zhong; Zi Juan; Song Zhong; Goko; Ben Shan; Benifuki; Jin Xuan; Hong Yu; Mengku Da Ye Zhong; Mi Lan Xiang; Tong Tian Xiang; Benihikari; Bai Ji Guan; Koshun; Qi Lan; Huangshan Qunti Zhong; Oku Yutaka; Rou Gui; Ying Xiang; Zhenghe Da Bai; Ya Shi Xiang; Wu Yi; Yutakamidori; Zairai; Qing Xin; Qing Xin Da Mao; Samidori; Asahi; Bai Wen; Komakage; Meiryoku; Mei Zhan; Liu An Gua Pian; Fo Shou; Ju Duo Zai; Long Jing #43; Da Yeh Oolong; Bi Luo Chun Qunti; Gui Hua Xiang; Que She; Huang Jin Gui; Mengding Ganlu; Ban Tian Yao; Ba Xian; Qing Xin Gan Zhi; Asatsuyu
9da2e78c-1009-48b4-8e64-28c5bd89af92,"Lishan, Nantou",Taiwan,Nantou,1800-2300m,High mountain area producing premium high-altitude oolongs,Da Hong Pao; English Breakfast; Ti Kuan Yin; Sencha; Matcha; Sheng; Darjeeling; Earl Grey,Shizu-7132; Yiwu Da Ye Zhong; Shi Da Cha; Wuyi Cai Cha; Mao Xie; Si Ji Chun; Ujihikari; Long Jing Qunti Zhong; Saemidori; Xing Ren Xiang; Okuhikari; Kirari 31; Okumidori; Chin Hsin; Inzatsu 131; Bei Dou; Hong Yun; Huang Guan Yin; Da Hong Pao; Zhi Lan Xiang; Anji Bai Cha; Tie Guan Yin; Fuding Da Bai; Kanayamidori; Shui Jin Gui; Cui Yu; Sofu; Shui Xian; Taiwanese Wild Tea; Qi Men Zhong; Tie Luo Han; Da Ye Zhong; Zi Juan; Song Zhong; Goko; Ben Shan; Benifuki; Jin Xuan; Hong Yu; Mengku Da Ye Zhong; Mi Lan Xiang; Tong Tian Xiang; Benihikari; Bai Ji Guan; Koshun; Qi Lan; Huangshan Qunti Zhong; Oku Yutaka; Rou Gui; Ying Xiang; Zhenghe Da Bai; Ya Shi Xiang; Wu Yi; Yutakamidori; Zairai; Qing Xin; Qing Xin Da Mao; Samidori; Asahi; Bai Wen; Komakage; Meiryoku; Mei Zhan; Liu An Gua Pian; Fo Shou; Ju Duo Zai; Long Jing #43; Da Yeh Oolong; Bi Luo Chun Qunti; Gui Hua Xiang; Que She; Huang Jin Gui; Mengding Ganlu; Ban Tian Yao; Ba Xian; Qing Xin Gan Zhi; Asatsuyu
4a962a7c-ac02-4381-8bc5-45bda1d73064,"Alishan, Nantou/Chiayi",Taiwan,Nantou,1000-2300m,Famous mountain range for high-altitude tea cultivation,Da Hong Pao; English Breakfast; Ti Kuan Yin; Sencha; Matcha; Sheng; Darjeeling; Earl Grey,Shizu-7132; Yiwu Da Ye Zhong; Shi Da Cha; Wuyi Cai Cha; Mao Xie; Si Ji Chun; Ujihikari; Long Jing Qunti Zhong; Saemidori; Xing Ren Xiang; Okuhikari; Kirari 31; Okumidori; Chin Hsin; Inzatsu 131; Bei Dou; Hong Yun; Huang Guan Yin; Da Hong Pao; Zhi Lan Xiang; Anji Bai Cha; Tie Guan Yin; Fuding Da Bai; Kanayamidori; Shui Jin Gui; Cui Yu; Sofu; Shui Xian; Taiwanese Wild Tea; Qi Men Zhong; Tie Luo Han; Da Ye Zhong; Zi Juan; Song Zhong; Goko; Ben Shan; Benifuki; Jin Xuan; Hong Yu; Mengku Da Ye Zhong; Mi Lan Xiang; Tong Tian Xiang; Benihikari; Bai Ji Guan; Koshun; Qi Lan; Huangshan Qunti Zhong; Oku Yutaka; Rou Gui; Ying Xiang; Zhenghe Da Bai; Ya Shi Xiang; Wu Yi; Yutakamidori; Zairai; Qing Xin; Qing Xin Da Mao; Samidori; Asahi; Bai Wen; Komakage; Meiryoku; Mei Zhan; Liu An Gua Pian; Fo Shou; Ju Duo Zai; Long Jing #43; Da Yeh Oolong; Bi Luo Chun Qunti; Gui Hua Xiang; Que She; Huang Jin Gui; Mengding Ganlu; Ban Tian Yao; Ba Xian; Qing Xin Gan Zhi; Asatsuyu
250e2814-94d0-482e-81aa-ac86c77841ed,"Shan Lin Xi, Nantou",Taiwan,Nantou,1400-1800m,High mountain area known for premium oolongs,Da Hong Pao; English Breakfast; Ti Kuan Yin; Sencha; Matcha; Sheng; Darjeeling; Earl Grey,Shizu-7132; Yiwu Da Ye Zhong; Shi Da Cha; Wuyi Cai Cha; Mao Xie; Si Ji Chun; Ujihikari; Long Jing Qunti Zhong; Saemidori; Xing Ren Xiang; Okuhikari; Kirari 31; Okumidori; Chin Hsin; Inzatsu 131; Bei Dou; Hong Yun; Huang Guan Yin; Da Hong Pao; Zhi Lan Xiang; Anji Bai Cha; Tie Guan Yin; Fuding Da Bai; Kanayamidori; Shui Jin Gui; Cui Yu; Sofu; Shui Xian; Taiwanese Wild Tea; Qi Men Zhong; Tie Luo Han; Da Ye Zhong; Zi Juan; Song Zhong; Goko; Ben Shan; Benifuki; Jin Xuan; Hong Yu; Mengku Da Ye Zhong; Mi Lan Xiang; Tong Tian Xiang; Benihikari; Bai Ji Guan; Koshun; Qi Lan; Huangshan Qunti Zhong; Oku Yutaka; Rou Gui; Ying Xiang; Zhenghe Da Bai; Ya Shi Xiang; Wu Yi; Yutakamidori; Zairai; Qing Xin; Qing Xin Da Mao; Samidori; Asahi; Bai Wen; Komakage; Meiryoku; Mei Zhan; Liu An Gua Pian; Fo Shou; Ju Duo Zai; Long Jing #43; Da Yeh Oolong; Bi Luo Chun Qunti; Gui Hua Xiang; Que She; Huang Jin Gui; Mengding Ganlu; Ban Tian Yao; Ba Xian; Qing Xin Gan Zhi; Asatsuyu
396dd3c1-266f-44c9-81f8-ffd98804cdb6,"Sun Moon Lake, Nantou",Taiwan,Nantou,700-900m,Lake region with unique microclimate for black tea,Da Hong Pao; English Breakfast; Ti Kuan Yin; Sencha; Matcha; Sheng; Darjeeling; Earl Grey,Shizu-7132; Yiwu Da Ye Zhong; Shi Da Cha; Wuyi Cai Cha; Mao Xie; Si Ji Chun; Ujihikari; Long Jing Qunti Zhong; Saemidori; Xing Ren Xiang; Okuhikari; Kirari 31; Okumidori; Chin Hsin; Inzatsu 131; Bei Dou; Hong Yun; Huang Guan Yin; Da Hong Pao; Zhi Lan Xiang; Anji Bai Cha; Tie Guan Yin; Fuding Da Bai; Kanayamidori; Shui Jin Gui; Cui Yu; Sofu; Shui Xian; Taiwanese Wild Tea; Qi Men Zhong; Tie Luo Han; Da Ye Zhong; Zi Juan; Song Zhong; Goko; Ben Shan; Benifuki; Jin Xuan; Hong Yu; Mengku Da Ye Zhong; Mi Lan Xiang; Tong Tian Xiang; Benihikari; Bai Ji Guan; Koshun; Qi Lan; Huangshan Qunti Zhong; Oku Yutaka; Rou Gui; Ying Xiang; Zhenghe Da Bai; Ya Shi Xiang; Wu Yi; Yutakamidori; Zairai; Qing Xin; Qing Xin Da Mao; Samidori; Asahi; Bai Wen; Komakage; Meiryoku; Mei Zhan; Liu An Gua Pian; Fo Shou; Ju Duo Zai; Long Jing #43; Da Yeh Oolong; Bi Luo Chun Qunti; Gui Hua Xiang; Que She; Huang Jin Gui; Mengding Ganlu; Ban Tian Yao; Ba Xian; Qing Xin Gan Zhi; Asatsuyu
c35be01b-8af3-4c85-84f1-b912a380a609,"Yuchi Township, Nantou",Taiwan,Nantou,600-1000m,"Sun Moon Lake area, famous for Ruby black tea",Da Hong Pao; English Breakfast; Ti Kuan Yin; Sencha; Matcha; Sheng; Darjeeling; Earl Grey,Shizu-7132; Yiwu Da Ye Zhong; Shi Da Cha; Wuyi Cai Cha; Mao Xie; Si Ji Chun; Ujihikari; Long Jing Qunti Zhong; Saemidori; Xing Ren Xiang; Okuhikari; Kirari 31; Okumidori; Chin Hsin; Inzatsu 131; Bei Dou; Hong Yun; Huang Guan Yin; Da Hong Pao; Zhi Lan Xiang; Anji Bai Cha; Tie Guan Yin; Fuding Da Bai; Kanayamidori; Shui Jin Gui; Cui Yu; Sofu; Shui Xian; Taiwanese Wild Tea; Qi Men Zhong; Tie Luo Han; Da Ye Zhong; Zi Juan; Song Zhong; Goko; Ben Shan; Benifuki; Jin Xuan; Hong Yu; Mengku Da Ye Zhong; Mi Lan Xiang; Tong Tian Xiang; Benihikari; Bai Ji Guan; Koshun; Qi Lan; Huangshan Qunti Zhong; Oku Yutaka; Rou Gui; Ying Xiang; Zhenghe Da Bai; Ya Shi Xiang; Wu Yi; Yutakamidori; Zairai; Qing Xin; Qing Xin Da Mao; Samidori; Asahi; Bai Wen; Komakage; Meiryoku; Mei Zhan; Liu An Gua Pian; Fo Shou; Ju Duo Zai; Long Jing #43; Da Yeh Oolong; Bi Luo Chun Qunti; Gui Hua Xiang; Que She; Huang Jin Gui; Mengding Ganlu; Ban Tian Yao; Ba Xian; Qing Xin Gan Zhi; Asatsuyu
39c0ba03-7ad2-43ac-8b0c-b4fda51ec622,"Lugu Township, Nantou",Taiwan,Nantou,700-1200m,Mountain township known for oolong production,Da Hong Pao; English Breakfast; Ti Kuan Yin; Sencha; Matcha; Sheng; Darjeeling; Earl Grey,Shizu-7132; Yiwu Da Ye Zhong; Shi Da Cha; Wuyi Cai Cha; Mao Xie; Si Ji Chun; Ujihikari; Long Jing Qunti Zhong; Saemidori; Xing Ren Xiang; Okuhikari; Kirari 31; Okumidori; Chin Hsin; Inzatsu 131; Bei Dou; Hong Yun; Huang Guan Yin; Da Hong Pao; Zhi Lan Xiang; Anji Bai Cha; Tie Guan Yin; Fuding Da Bai; Kanayamidori; Shui Jin Gui; Cui Yu; Sofu; Shui Xian; Taiwanese Wild Tea; Qi Men Zhong; Tie Luo Han; Da Ye Zhong; Zi Juan; Song Zhong; Goko; Ben Shan; Benifuki; Jin Xuan; Hong Yu; Mengku Da Ye Zhong; Mi Lan Xiang; Tong Tian Xiang; Benihikari; Bai Ji Guan; Koshun; Qi Lan; Huangshan Qunti Zhong; Oku Yutaka; Rou Gui; Ying Xiang; Zhenghe Da Bai; Ya Shi Xiang; Wu Yi; Yutakamidori; Zairai; Qing Xin; Qing Xin Da Mao; Samidori; Asahi; Bai Wen; Komakage; Meiryoku; Mei Zhan; Liu An Gua Pian; Fo Shou; Ju Duo Zai; Long Jing #43; Da Yeh Oolong; Bi Luo Chun Qunti; Gui Hua Xiang; Que She; Huang Jin Gui; Mengding Ganlu; Ban Tian Yao; Ba Xian; Qing Xin Gan Zhi; Asatsuyu
7b4e8e9a-5738-401a-b901-639c44d48e75,"Mingjian Township, Nantou",Taiwan,Nantou,200-800m,Lower altitude area for commercial tea production,Da Hong Pao; English Breakfast; Ti Kuan Yin; Sencha; Matcha; Sheng; Darjeeling; Earl Grey,Shizu-7132; Yiwu Da Ye Zhong; Shi Da Cha; Wuyi Cai Cha; Mao Xie; Si Ji Chun; Ujihikari; Long Jing Qunti Zhong; Saemidori; Xing Ren Xiang; Okuhikari; Kirari 31; Okumidori; Chin Hsin; Inzatsu 131; Bei Dou; Hong Yun; Huang Guan Yin; Da Hong Pao; Zhi Lan Xiang; Anji Bai Cha; Tie Guan Yin; Fuding Da Bai; Kanayamidori; Shui Jin Gui; Cui Yu; Sofu; Shui Xian; Taiwanese Wild Tea; Qi Men Zhong; Tie Luo Han; Da Ye Zhong; Zi Juan; Song Zhong; Goko; Ben Shan; Benifuki; Jin Xuan; Hong Yu; Mengku Da Ye Zhong; Mi Lan Xiang; Tong Tian Xiang; Benihikari; Bai Ji Guan; Koshun; Qi Lan; Huangshan Qunti Zhong; Oku Yutaka; Rou Gui; Ying Xiang; Zhenghe Da Bai; Ya Shi Xiang; Wu Yi; Yutakamidori; Zairai; Qing Xin; Qing Xin Da Mao; Samidori; Asahi; Bai Wen; Komakage; Meiryoku; Mei Zhan; Liu An Gua Pian; Fo Shou; Ju Duo Zai; Long Jing #43; Da Yeh Oolong; Bi Luo Chun Qunti; Gui Hua Xiang; Que She; Huang Jin Gui; Mengding Ganlu; Ban Tian Yao; Ba Xian; Qing Xin Gan Zhi; Asatsuyu
997609ad-b2f9-4dca-8fff-3a2f717fcd2a,"Zhushan Township, Nantou",Taiwan,Nantou,300-1000m,Mountain area with bamboo forests and tea gardens,Da Hong Pao; English Breakfast; Ti Kuan Yin; Sencha; Matcha; Sheng; Darjeeling; Earl Grey,Shizu-7132; Yiwu Da Ye Zhong; Shi Da Cha; Wuyi Cai Cha; Mao Xie; Si Ji Chun; Ujihikari; Long Jing Qunti Zhong; Saemidori; Xing Ren Xiang; Okuhikari; Kirari 31; Okumidori; Chin Hsin; Inzatsu 131; Bei Dou; Hong Yun; Huang Guan Yin; Da Hong Pao; Zhi Lan Xiang; Anji Bai Cha; Tie Guan Yin; Fuding Da Bai; Kanayamidori; Shui Jin Gui; Cui Yu; Sofu; Shui Xian; Taiwanese Wild Tea; Qi Men Zhong; Tie Luo Han; Da Ye Zhong; Zi Juan; Song Zhong; Goko; Ben Shan; Benifuki; Jin Xuan; Hong Yu; Mengku Da Ye Zhong; Mi Lan Xiang; Tong Tian Xiang; Benihikari; Bai Ji Guan; Koshun; Qi Lan; Huangshan Qunti Zhong; Oku Yutaka; Rou Gui; Ying Xiang; Zhenghe Da Bai; Ya Shi Xiang; Wu Yi; Yutakamidori; Zairai; Qing Xin; Qing Xin Da Mao; Samidori; Asahi; Bai Wen; Komakage; Meiryoku; Mei Zhan; Liu An Gua Pian; Fo Shou; Ju Duo Zai; Long Jing #43; Da Yeh Oolong; Bi Luo Chun Qunti; Gui Hua Xiang; Que She; Huang Jin Gui; Mengding Ganlu; Ban Tian Yao; Ba Xian; Qing Xin Gan Zhi; Asatsuyu
3ea20d1c-59d6-4eef-bcab-afc106d1732d,New Taipei City,Taiwan,New Taipei,100-800m,Northern Taiwan with suitable climate for green tea and oolong,Da Hong Pao; English Breakfast; Ti Kuan Yin; Sencha; Matcha; Sheng; Darjeeling; Earl Grey,Shizu-7132; Yiwu Da Ye Zhong; Shi Da Cha; Wuyi Cai Cha; Mao Xie; Si Ji Chun; Ujihikari; Long Jing Qunti Zhong; Saemidori; Xing Ren Xiang; Okuhikari; Kirari 31; Okumidori; Chin Hsin; Inzatsu 131; Bei Dou; Hong Yun; Huang Guan Yin; Da Hong Pao; Zhi Lan Xiang; Anji Bai Cha; Tie Guan Yin; Fuding Da Bai; Kanayamidori; Shui Jin Gui; Cui Yu; Sofu; Shui Xian; Taiwanese Wild Tea; Qi Men Zhong; Tie Luo Han; Da Ye Zhong; Zi Juan; Song Zhong; Goko; Ben Shan; Benifuki; Jin Xuan; Hong Yu; Mengku Da Ye Zhong; Mi Lan Xiang; Tong Tian Xiang; Benihikari; Bai Ji Guan; Koshun; Qi Lan; Huangshan Qunti Zhong; Oku Yutaka; Rou Gui; Ying Xiang; Zhenghe Da Bai; Ya Shi Xiang; Wu Yi; Yutakamidori; Zairai; Qing Xin; Qing Xin Da Mao; Samidori; Asahi; Bai Wen; Komakage; Meiryoku; Mei Zhan; Liu An Gua Pian; Fo Shou; Ju Duo Zai; Long Jing #43; Da Yeh Oolong; Bi Luo Chun Qunti; Gui Hua Xiang; Que She; Huang Jin Gui; Mengding Ganlu; Ban Tian Yao; Ba Xian; Qing Xin Gan Zhi; Asatsuyu
2442133a-c78c-44e9-902e-120d67c72987,"Pinglin District, New Taipei",Taiwan,New Taipei,200-600m,Famous for Baozhong oolong production,Da Hong Pao; English Breakfast; Ti Kuan Yin; Sencha; Matcha; Sheng; Darjeeling; Earl Grey,Shizu-7132; Yiwu Da Ye Zhong; Shi Da Cha; Wuyi Cai Cha; Mao Xie; Si Ji Chun; Ujihikari; Long Jing Qunti Zhong; Saemidori; Xing Ren Xiang; Okuhikari; Kirari 31; Okumidori; Chin Hsin; Inzatsu 131; Bei Dou; Hong Yun; Huang Guan Yin; Da Hong Pao; Zhi Lan Xiang; Anji Bai Cha; Tie Guan Yin; Fuding Da Bai; Kanayamidori; Shui Jin Gui; Cui Yu; Sofu; Shui Xian; Taiwanese Wild Tea; Qi Men Zhong; Tie Luo Han; Da Ye Zhong; Zi Juan; Song Zhong; Goko; Ben Shan; Benifuki; Jin Xuan; Hong Yu; Mengku Da Ye Zhong; Mi Lan Xiang; Tong Tian Xiang; Benihikari; Bai Ji Guan; Koshun; Qi Lan; Huangshan Qunti Zhong; Oku Yutaka; Rou Gui; Ying Xiang; Zhenghe Da Bai; Ya Shi Xiang; Wu Yi; Yutakamidori; Zairai; Qing Xin; Qing Xin Da Mao; Samidori; Asahi; Bai Wen; Komakage; Meiryoku; Mei Zhan; Liu An Gua Pian; Fo Shou; Ju Duo Zai; Long Jing #43; Da Yeh Oolong; Bi Luo Chun Qunti; Gui Hua Xiang; Que She; Huang Jin Gui; Mengding Ganlu; Ban Tian Yao; Ba Xian; Qing Xin Gan Zhi; Asatsuyu
cdf258ea-1035-48a6-9923-4675b7529645,"Muzha District, Taipei",Taiwan,Taipei,100-400m,Urban tea region known for Tie Guan Yin,Da Hong Pao; English Breakfast; Ti Kuan Yin; Sencha; Matcha; Sheng; Darjeeling; Earl Grey,Shizu-7132; Yiwu Da Ye Zhong; Shi Da Cha; Wuyi Cai Cha; Mao Xie; Si Ji Chun; Ujihikari; Long Jing Qunti Zhong; Saemidori; Xing Ren Xiang; Okuhikari; Kirari 31; Okumidori; Chin Hsin; Inzatsu 131; Bei Dou; Hong Yun; Huang Guan Yin; Da Hong Pao; Zhi Lan Xiang; Anji Bai Cha; Tie Guan Yin; Fuding Da Bai; Kanayamidori; Shui Jin Gui; Cui Yu; Sofu; Shui Xian; Taiwanese Wild Tea; Qi Men Zhong; Tie Luo Han; Da Ye Zhong; Zi Juan; Song Zhong; Goko; Ben Shan; Benifuki; Jin Xuan; Hong Yu; Mengku Da Ye Zhong; Mi Lan Xiang; Tong Tian Xiang; Benihikari; Bai Ji Guan; Koshun; Qi Lan; Huangshan Qunti Zhong; Oku Yutaka; Rou Gui; Ying Xiang; Zhenghe Da Bai; Ya Shi Xiang; Wu Yi; Yutakamidori; Zairai; Qing Xin; Qing Xin Da Mao; Samidori; Asahi; Bai Wen; Komakage; Meiryoku; Mei Zhan; Liu An Gua Pian; Fo Shou; Ju Duo Zai; Long Jing #43; Da Yeh Oolong; Bi Luo Chun Qunti; Gui Hua Xiang; Que She; Huang Jin Gui; Mengding Ganlu; Ban Tian Yao; Ba Xian; Qing Xin Gan Zhi; Asatsuyu
0e4e2b65-e345-46d0-972d-23e69b2756ff,"Nangang District, Taipei",Taiwan,Taipei,100-300m,Urban area with traditional tea cultivation,Da Hong Pao; English Breakfast; Ti Kuan Yin; Sencha; Matcha; Sheng; Darjeeling; Earl Grey,Shizu-7132; Yiwu Da Ye Zhong; Shi Da Cha; Wuyi Cai Cha; Mao Xie; Si Ji Chun; Ujihikari; Long Jing Qunti Zhong; Saemidori; Xing Ren Xiang; Okuhikari; Kirari 31; Okumidori; Chin Hsin; Inzatsu 131; Bei Dou; Hong Yun; Huang Guan Yin; Da Hong Pao; Zhi Lan Xiang; Anji Bai Cha; Tie Guan Yin; Fuding Da Bai; Kanayamidori; Shui Jin Gui; Cui Yu; Sofu; Shui Xian; Taiwanese Wild Tea; Qi Men Zhong; Tie Luo Han; Da Ye Zhong; Zi Juan; Song Zhong; Goko; Ben Shan; Benifuki; Jin Xuan; Hong Yu; Mengku Da Ye Zhong; Mi Lan Xiang; Tong Tian Xiang; Benihikari; Bai Ji Guan; Koshun; Qi Lan; Huangshan Qunti Zhong; Oku Yutaka; Rou Gui; Ying Xiang; Zhenghe Da Bai; Ya Shi Xiang; Wu Yi; Yutakamidori; Zairai; Qing Xin; Qing Xin Da Mao; Samidori; Asahi; Bai Wen; Komakage; Meiryoku; Mei Zhan; Liu An Gua Pian; Fo Shou; Ju Duo Zai; Long Jing #43; Da Yeh Oolong; Bi Luo Chun Qunti; Gui Hua Xiang; Que She; Huang Jin Gui; Mengding Ganlu; Ban Tian Yao; Ba Xian; Qing Xin Gan Zhi; Asatsuyu
26e984ee-9c95-413b-890f-201b23235a4f,Hsinchu County,Taiwan,Hsinchu,200-1200m,Mountainous region known for Oriental Beauty oolong,Da Hong Pao; English Breakfast; Ti Kuan Yin; Sencha; Matcha; Sheng; Darjeeling; Earl Grey,Shizu-7132; Yiwu Da Ye Zhong; Shi Da Cha; Wuyi Cai Cha; Mao Xie; Si Ji Chun; Ujihikari; Long Jing Qunti Zhong; Saemidori; Xing Ren Xiang; Okuhikari; Kirari 31; Okumidori; Chin Hsin; Inzatsu 131; Bei Dou; Hong Yun; Huang Guan Yin; Da Hong Pao; Zhi Lan Xiang; Anji Bai Cha; Tie Guan Yin; Fuding Da Bai; Kanayamidori; Shui Jin Gui; Cui Yu; Sofu; Shui Xian; Taiwanese Wild Tea; Qi Men Zhong; Tie Luo Han; Da Ye Zhong; Zi Juan; Song Zhong; Goko; Ben Shan; Benifuki; Jin Xuan; Hong Yu; Mengku Da Ye Zhong; Mi Lan Xiang; Tong Tian Xiang; Benihikari; Bai Ji Guan; Koshun; Qi Lan; Huangshan Qunti Zhong; Oku Yutaka; Rou Gui; Ying Xiang; Zhenghe Da Bai; Ya Shi Xiang; Wu Yi; Yutakamidori; Zairai; Qing Xin; Qing Xin Da Mao; Samidori; Asahi; Bai Wen; Komakage; Meiryoku; Mei Zhan; Liu An Gua Pian; Fo Shou; Ju Duo Zai; Long Jing #43; Da Yeh Oolong; Bi Luo Chun Qunti; Gui Hua Xiang; Que She; Huang Jin Gui; Mengding Ganlu; Ban Tian Yao; Ba Xian; Qing Xin Gan Zhi; Asatsuyu
4dbb3316-455f-4faf-940c-096fcd2528ea,Miaoli County,Taiwan,Miaoli,300-1000m,Central Taiwan hills suitable for various tea types,Da Hong Pao; English Breakfast; Ti Kuan Yin; Sencha; Matcha; Sheng; Darjeeling; Earl Grey,Shizu-7132; Yiwu Da Ye Zhong; Shi Da Cha; Wuyi Cai Cha; Mao Xie; Si Ji Chun; Ujihikari; Long Jing Qunti Zhong; Saemidori; Xing Ren Xiang; Okuhikari; Kirari 31; Okumidori; Chin Hsin; Inzatsu 131; Bei Dou; Hong Yun; Huang Guan Yin; Da Hong Pao; Zhi Lan Xiang; Anji Bai Cha; Tie Guan Yin; Fuding Da Bai; Kanayamidori; Shui Jin Gui; Cui Yu; Sofu; Shui Xian; Taiwanese Wild Tea; Qi Men Zhong; Tie Luo Han; Da Ye Zhong; Zi Juan; Song Zhong; Goko; Ben Shan; Benifuki; Jin Xuan; Hong Yu; Mengku Da Ye Zhong; Mi Lan Xiang; Tong Tian Xiang; Benihikari; Bai Ji Guan; Koshun; Qi Lan; Huangshan Qunti Zhong; Oku Yutaka; Rou Gui; Ying Xiang; Zhenghe Da Bai; Ya Shi Xiang; Wu Yi; Yutakamidori; Zairai; Qing Xin; Qing Xin Da Mao; Samidori; Asahi; Bai Wen; Komakage; Meiryoku; Mei Zhan; Liu An Gua Pian; Fo Shou; Ju Duo Zai; Long Jing #43; Da Yeh Oolong; Bi Luo Chun Qunti; Gui Hua Xiang; Que She; Huang Jin Gui; Mengding Ganlu; Ban Tian Yao; Ba Xian; Qing Xin Gan Zhi; Asatsuyu
bebeac88-465a-4b28-bbe8-6b8615eed853,Hualien County,Taiwan,Hualien,300-1500m,Eastern Taiwan with mountainous terrain,Da Hong Pao; English Breakfast; Ti Kuan Yin; Sencha; Matcha; Sheng; Darjeeling; Earl Grey,Shizu-7132; Yiwu Da Ye Zhong; Shi Da Cha; Wuyi Cai Cha; Mao Xie; Si Ji Chun; Ujihikari; Long Jing Qunti Zhong; Saemidori; Xing Ren Xiang; Okuhikari; Kirari 31; Okumidori; Chin Hsin; Inzatsu 131; Bei Dou; Hong Yun; Huang Guan Yin; Da Hong Pao; Zhi Lan Xiang; Anji Bai Cha; Tie Guan Yin; Fuding Da Bai; Kanayamidori; Shui Jin Gui; Cui Yu; Sofu; Shui Xian; Taiwanese Wild Tea; Qi Men Zhong; Tie Luo Han; Da Ye Zhong; Zi Juan; Song Zhong; Goko; Ben Shan; Benifuki; Jin Xuan; Hong Yu; Mengku Da Ye Zhong; Mi Lan Xiang; Tong Tian Xiang; Benihikari; Bai Ji Guan; Koshun; Qi Lan; Huangshan Qunti Zhong; Oku Yutaka; Rou Gui; Ying Xiang; Zhenghe Da Bai; Ya Shi Xiang; Wu Yi; Yutakamidori; Zairai; Qing Xin; Qing Xin Da Mao; Samidori; Asahi; Bai Wen; Komakage; Meiryoku; Mei Zhan; Liu An Gua Pian; Fo Shou; Ju Duo Zai; Long Jing #43; Da Yeh Oolong; Bi Luo Chun Qunti; Gui Hua Xiang; Que She; Huang Jin Gui; Mengding Ganlu; Ban Tian Yao; Ba Xian; Qing Xin Gan Zhi; Asatsuyu
a2de3937-4f0a-44f9-a89f-f1471cb181a8,Yilan County,Taiwan,Yilan,100-800m,Northeast Taiwan with humid climate,Da Hong Pao; English Breakfast; Ti Kuan Yin; Sencha; Matcha; Sheng; Darjeeling; Earl Grey,Shizu-7132; Yiwu Da Ye Zhong; Shi Da Cha; Wuyi Cai Cha; Mao Xie; Si Ji Chun; Ujihikari; Long Jing Qunti Zhong; Saemidori; Xing Ren Xiang; Okuhikari; Kirari 31; Okumidori; Chin Hsin; Inzatsu 131; Bei Dou; Hong Yun; Huang Guan Yin; Da Hong Pao; Zhi Lan Xiang; Anji Bai Cha; Tie Guan Yin; Fuding Da Bai; Kanayamidori; Shui Jin Gui; Cui Yu; Sofu; Shui Xian; Taiwanese Wild Tea; Qi Men Zhong; Tie Luo Han; Da Ye Zhong; Zi Juan; Song Zhong; Goko; Ben Shan; Benifuki; Jin Xuan; Hong Yu; Mengku Da Ye Zhong; Mi Lan Xiang; Tong Tian Xiang; Benihikari; Bai Ji Guan; Koshun; Qi Lan; Huangshan Qunti Zhong; Oku Yutaka; Rou Gui; Ying Xiang; Zhenghe Da Bai; Ya Shi Xiang; Wu Yi; Yutakamidori; Zairai; Qing Xin; Qing Xin Da Mao; Samidori; Asahi; Bai Wen; Komakage; Meiryoku; Mei Zhan; Liu An Gua Pian; Fo Shou; Ju Duo Zai; Long Jing #43; Da Yeh Oolong; Bi Luo Chun Qunti; Gui Hua Xiang; Que She; Huang Jin Gui; Mengding Ganlu; Ban Tian Yao; Ba Xian; Qing Xin Gan Zhi; Asatsuyu
